"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"38","time","uniform","3","250","1","Dionysus","43.7036312740529","43.7042472700123","43.8716663850937","43.8050392321311","43.4138824371621","44.4255668880651","44.1471648621373","43.513892547111","43.8225352970185","44.4491694980534"
"39","time","uniform","4","250","1","Dionysus","38.0009308840381","37.9645503760548","38.3488528499147","38.6944735059515","38.5471774709877","37.819861536962","38.1928194819484","38.2970396999735","38.0463456970174","38.5640788379824"
"40","time","uniform","5","250","1","Dionysus","52.6777201810619","54.063623317983","53.4692652400117","54.0807988269953","53.7929561439669","53.3232001130236","53.4385296819964","52.7331467469921","52.864143557963","52.7451743570855"
"41","time","uniform","2","275","1","Dionysus","65.2732906480087","66.1211192499613","66.1602956269635","66.0394509220496","65.0946341119707","66.3334316840628","66.6883878050139","66.273932468961","66.7755689070327","65.8472124721156"
"42","time","uniform","3","275","1","Dionysus","93.6777228510473","92.8987874060404","93.0700292791007","92.3953255499946","93.1362289789831","93.4331682670163","93.1305935621494","92.5818682060344","93.4427504790947","92.7049898491241"
"43","time","uniform","4","275","1","Dionysus","75.8376355480868","76.4300886930432","78.7956594460411","78.5818017009879","76.6384596680291","76.6711237890413","75.7013201860245","76.4947686770465","76.6813027820317","77.1508578980574"
"44","time","uniform","5","275","1","Dionysus","80.8975949421292","80.4958955069305","80.8201366771245","81.4660212140298","80.5323529460002","80.9985069930553","81.2648112711031","80.8931304130238","80.4746902490733","81.1208052691072"
"45","time","uniform","2","300","1","Dionysus","131.116719122045","131.836102438974","130.015223708004","129.473637185059","130.761576057994","130.096478876076","130.748841966968","128.682413670002","130.762023387011","130.94578265294"
"46","time","uniform","3","300","1","Dionysus","148.622522010934","152.525539124035","151.625526305055","150.141042514006","151.381794241024","151.711716042017","152.417906846036","151.765612335992","150.765193604981","151.927960394998"
"47","time","uniform","4","300","1","Dionysus","127.673275879933","126.234252318973","128.620467512053","127.379125185078","129.227565889945","127.502566248993","128.567957562977","128.377904269029","128.477517493069","127.969257824006"
"48","time","uniform","5","300","1","Dionysus","151.908339103102","152.318657547934","151.861972640036","150.281227344996","150.927405575989","150.825854492025","150.868800938013","149.95914487401","149.956387137063","149.57414194895"
"49","time","uniform","2","325","1","Dionysus","231.724313972052","231.632241184008","232.487960295053","235.570866654045","234.024397424073","232.462149950094","233.241272475105","232.701452155015","232.358811016078","233.22380800813"
"50","time","uniform","3","325","1","Dionysus","185.078630352975","185.10353097599","185.306216466008","182.567167656962","184.467922591954","185.24058194703","184.929430154036","183.724567765021","183.788837149041","184.373932407005"
"51","time","uniform","4","325","1","Dionysus","171.897216127021","174.176879386068","173.589197892114","173.205871482962","170.870717154001","172.489121299004","171.377842081012","173.025450702989","170.66374389804","172.377284187009"
"52","time","uniform","5","325","1","Dionysus","235.556374373031","237.950538689969","237.240189892007","236.188511644956","237.121094422066","236.475737933069","235.675635666004","235.639013567008","238.306944889016","235.902385121095"
"53","time","uniform","2","350","1","Dionysus","259.465062669944","254.204044296988","255.593388144975","253.187308105989","254.584462904022","252.843280878966","255.464223530027","254.735358495032","253.64855119295","253.686774258967"
"54","time","uniform","3","350","1","Dionysus","175.117190327961","173.683649679995","177.612840590067","176.960727800964","174.908809851971","178.627280910034","176.472208355088","178.859977280023","177.525396939949","179.481392619084"
"55","time","uniform","4","350","1","Dionysus","170.72187277209","168.616318819113","166.552260893048","169.716897495091","169.176949279034","166.922218097025","169.004939905135","167.497008518083","166.695874492056","170.657091485104"
"56","time","uniform","5","350","1","Dionysus","124.944522137986","122.986176047008","126.645378394052","125.227805946022","122.586434833007","124.194125621114","125.918243813096","121.73899298301","121.565596189001","123.788681349019"
"57","time","uniform","2","375","1","Dionysus","157.587703555007","158.96719843708","158.502553236089","158.107292431989","160.273846369004","159.412046830985","161.680335580022","160.987864429946","159.143594407011","160.97074047802"
"58","time","uniform","3","375","1","Dionysus","348.836061830865","352.432896822924","348.756208629929","347.939769675955","349.784091496957","349.197159482981","350.231210570899","350.390342967934","347.993986848975","349.482843821985"
"59","time","uniform","4","375","1","Dionysus","285.885944597074","285.598499480053","284.757896173978","286.88570865395","285.009013777017","284.055467159022","287.65936337295","286.869386430015","286.510949285934","286.775063229958"
"60","time","uniform","5","375","1","Dionysus","244.858982236008","243.387739139027","243.429770726943","239.374482399086","242.106952282018","240.242725406075","240.963059903006","241.617931892048","239.74997290899","241.741143828025"
"61","time","uniform","2","400","1","Dionysus","389.458602018072","390.074971269001","388.351629027049","390.334277066053","392.072878516046","393.422110359068","390.846804456087","391.187318929937","389.989726506057","388.828288550023"
